   1 ê-kî-pakwâtamâhk	PV/e+PV/ki+pakwâtam+V+TI+Cnj+1Pl
   1 ê-kî-pakwâtak	PV/e+PV/ki+pakwâtêw+V+TA+Cnj+1Sg+3SgO
   1 ê-kî-pakwâtahkik	PV/e+PV/ki+pakwâtam+V+TI+Cnj+3Pl
   1 ê-kî-pakwanawahtât	PV/e+PV/ki+pakwanawahtâw+V+TI+Cnj+3Sg
   1 ê-kî-pakitinât	PV/e+PV/ki+pakitinêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-pakitinâcik	PV/e+PV/ki+pakitinêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-pakitinit	PV/e+PV/ki+pakitinêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-pakitinikoyahk	PV/e+PV/ki+pakitinêw+V+TA+Cnj+3Sg+12PlO
   1 ê-kî-pakitinikowisiyahk	PV/e+PV/ki+pakitinikowisiw+V+AI+Cnj+12Pl
   1 ê-kî-pakitinamân	PV/e+PV/ki+pakitinam+V+TI+Cnj+1Sg
   1 ê-kî-pakitinamawât	PV/e+PV/ki+pakitinamawêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-pakitinahk	PV/e+PV/ki+pakitinam+V+TI+Cnj+3Sg
   1 ê-kî-pakitahwâyân	PV/e+PV/ki+pakitahwâw+V+AI+Cnj+1Sg
   1 ê-kî-pakitahwâhk	PV/e+PV/ki+pakitahwâw+V+AI+Cnj+X
   1 ê-kî-pahkêkinohkêhk	PV/e+PV/ki+pahkêkinohkêw+V+AI+Cnj+X
   1 ê-kî-pahkwêsikanihkêt	PV/e+PV/ki+pahkwêsikanihkêw+V+AI+Cnj+3Sg
   1 ê-kî-pahkwêhahk	PV/e+PV/ki+pahkwêham+V+TI+Cnj+3Sg
   1 ê-kî-pahkopêhk	PV/e+PV/ki+pahkopêw+V+AI+Cnj+X
   1 ê-kî-pahkisimât	PV/e+PV/ki+pahkisimêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-pahkisihk	PV/e+PV/ki+pahkisin+V+AI+Cnj+3Sg
   1 ê-kî-paci-tôtahkik	PV/e+PV/ki+paci-tôtam+V+TI+Cnj+3Pl
   1 ê-kî-pa-pîkiskwêt	PV/e+PV/ki+RdplW+pîkiskwêw+V+AI+Cnj+3Sg
   1 ê-kî-pa-pîhtwât	PV/e+PV/ki+RdplW+pîhtwâw+V+AI+Cnj+3Sg
   1 ê-kî-pa-pêyakwapit	PV/e+PV/ki+RdplW+pêyakwapiw+V+AI+Cnj+3Sg
   1 ê-kî-pa-pêyakoyan	PV/e+PV/ki+RdplW+pêyakow+V+AI+Cnj+2Sg
   1 ê-kî-pa-pêyakot	PV/e+PV/ki+RdplW+pêyakow+V+AI+Cnj+3Sg
   1 ê-kî-pa-pâhpisimitân	PV/e+PV/ki+RdplW+pâhpisimêw+V+TA+Cnj+1Sg+2SgO
   1 ê-kî-pa-pimâtisihk	PV/e+PV/ki+pa-pimâtisiw+V+AI+Cnj+X
   1 ê-kî-pa-pimâcihot	PV/e+PV/ki+RdplW+pimâcihow+V+AI+Cnj+3Sg
   1 ê-kî-pa-pamihisot	PV/e+PV/ki+RdplW+pamihisow+V+AI+Cnj+3Sg
   1 ê-kî-pa-pakâsocik	PV/e+PV/ki+RdplW+pakâsow+V+AI+Cnj+3Pl
   1 ê-kî-pa-pakitahwâyân	PV/e+PV/ki+RdplW+pakitahwâw+V+AI+Cnj+1Sg
   1 ê-kî-oyôhtâwîyân	PV/e+PV/ki+oyôhtâwîw+V+AI+Cnj+1Sg
   1 ê-kî-owâwicik	PV/e+PV/ki+owâwiw+V+AI+Cnj+3Pl
   1 ê-kî-owiyasiwêwit	PV/e+PV/ki+owiyasiwêwiw+V+AI+Cnj+3Sg
   1 ê-kî-otâpahâyâhkik	PV/e+PV/ki+otâpahêw+V+TA+Cnj+1Pl+3PlO
   1 ê-kî-otâpahât	PV/e+PV/ki+otâpahêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-otinâcik	PV/e+PV/ki+otinêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-otinikêyân	PV/e+PV/ki+otinikêw+V+AI+Cnj+1Sg
   1 ê-kî-otinikocik	PV/e+PV/ki+otinêw+V+TA+Cnj+4Sg/Pl+3PlO
   1 ê-kî-otiniht	PV/e+PV/ki+otinêw+V+TA+Cnj+X+3SgO
   1 ê-kî-otinihcik	PV/e+PV/ki+otinêw+V+TA+Cnj+X+3PlO
   1 ê-kî-otinamâkawiyân	PV/e+PV/ki+otinamawêw+V+TA+Cnj+X+1SgO
   1 ê-kî-otinamiyit	PV/e+PV/ki+otinam+V+TI+Cnj+4Sg/Pl
   1 ê-kî-otinamawit	PV/e+PV/ki+otinamawêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-otinacik	PV/e+PV/ki+otinêw+V+TA+Cnj+2Sg+3PlO
   1 ê-kî-otihtâcik	PV/e+PV/ki+otihtêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-otihtikoyâhk	PV/e+PV/ki+otihtêw+V+TA+Cnj+4Sg/Pl+1PlO
   1 ê-kî-otihtamân	PV/e+PV/ki+otihtam+V+TI+Cnj+1Sg
   1 ê-kî-otihtamâhk	PV/e+PV/ki+otihtam+V+TI+Cnj+1Pl
   1 ê-kî-otatâwêwit	PV/e+PV/ki+otatâwêwiw+V+AI+Cnj+3Sg
   1 ê-kî-otaspiskwêsimoniyâhk	PV/e+PV/ki+otaspiskwêsimoniw+V+AI+Cnj+1Pl
   1 ê-kî-otanâskasowiniyâhk	PV/e+PV/ki+otanâskasowiniw+V+AI+Cnj+1Pl
   1 ê-kî-otakwanahoyâhk	PV/e+PV/ki+otakwanahow+V+AI+Cnj+1Pl
   1 ê-kî-otakohpiyêk	PV/e+PV/ki+otakohpiw+V+AI+Cnj+2Pl
   1 ê-kî-otahot	PV/e+PV/ki+otahwêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-osîmimâwit	PV/e+PV/ki+osîmimâwiw+V+AI+Cnj+3Sg
   1 ê-kî-osîhtamâkoyâhkik	PV/e+PV/ki+osîhtamawêw+V+TA+Cnj+3Pl+1PlO
   1 ê-kî-osîhtamâkoyâhk	PV/e+PV/ki+osîhtamawêw+V+TA+Cnj+3Sg+1PlO
   1 ê-kî-osîhtamawât	PV/e+PV/ki+osîhtamawêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-osîhtamawâcik	PV/e+PV/ki+osîhtamawêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-osîhtamawit	PV/e+PV/ki+osîhtamawêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-osîhiht	PV/e+PV/ki+osîhêw+V+TA+Cnj+X+3SgO
   1 ê-kî-osîhakik	PV/e+PV/ki+osîhêw+V+TA+Cnj+1Sg+3PlO
   1 ê-kî-osâpit	PV/e+PV/ki+osâpiw+V+AI+Cnj+3Sg
   1 ê-kî-osâpamit	PV/e+PV/ki+osâpamêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-oskinîkiskwêwiyân	PV/e+PV/ki+oskinîkiskwêwiw+V+AI+Cnj+1Sg
   1 ê-kî-oskaskosîwinâkwahk	PV/e+PV/ki+oskaskosîwinâkwan+V+II+Cnj+3Sg
   1 ê-kî-opawâmit	PV/e+PV/ki+opawâmiw+V+AI+Cnj+3Sg
   1 ê-kî-onâpêmiyit	PV/e+PV/ki+onâpêmiw+V+AI+Cnj+4Sg/Pl
   1 ê-kî-onâpêmicik	PV/e+PV/ki+onâpêmiw+V+AI+Cnj+3Pl
   1 ê-kî-onipêwiniyâhk	PV/e+PV/ki+onipêwiniw+V+AI+Cnj+1Pl
   1 ê-kî-omisit	PV/e+PV/ki+omisiw+V+AI+Cnj+3Sg
   1 ê-kî-omisimâwit	PV/e+PV/ki+omisimâwiw+V+AI+Cnj+3Sg
   1 ê-kî-omaskisiniyân	PV/e+PV/ki+omaskisiniw+V+AI+Cnj+1Sg
   1 ê-kî-okistikêwiyinîwit	PV/e+PV/ki+okistikêwiyinîwiw+V+AI+Cnj+3Sg
   1 ê-kî-okistikêwiyinîwicik	PV/e+PV/ki+okistikêwiyinîwiw+V+AI+Cnj+3Pl
   1 ê-kî-okistikânikamikot	PV/e+PV/ki+okistikânikamikow+V+AI+Cnj+3Sg
   1 ê-kî-okimâwit	PV/e+PV/ki+okimâwiw+V+AI+Cnj+3Sg
   1 ê-kî-ohtâcihocik	PV/e+PV/ki+ohtâcihow+V+AI+Cnj+3Pl
   1 ê-kî-ohtohtêyan	PV/e+PV/ki+ohtohtêw+V+AI+Cnj+2Sg
   1 ê-kî-ohtohtahikawiyêk	PV/e+PV/ki+ohtohtahêw+V+TA+Cnj+X+2PlO
   1 ê-kî-ohtisiyân	PV/e+PV/ki+ohtisiw+V+AI+Cnj+1Sg
   1 ê-kî-ohtisiyâhk	PV/e+PV/ki+ohtisiw+V+AI+Cnj+1Pl
   1 ê-kî-ohtisit	PV/e+PV/ki+ohtisiw+V+AI+Cnj+3Sg
   1 ê-kî-ohtisicik	PV/e+PV/ki+ohtisiw+V+AI+Cnj+3Pl
   1 ê-kî-ohtinât	PV/e+PV/ki+ohtinêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-ohtinamâhk	PV/e+PV/ki+ohtinam+V+TI+Cnj+1Pl
   1 ê-kî-ohtahipêt	PV/e+PV/ki+ohtahipêw+V+AI+Cnj+3Sg
   1 ê-kî-ohpikihâyâhk	PV/e+PV/ki+ohpikihêw+V+TA+Cnj+1Pl+3SgO
   1 ê-kî-ohpikihtâcik	PV/e+PV/ki+ohpikihtâw+V+TI+Cnj+3Pl
   1 ê-kî-ohpikihtamâsocik	PV/e+PV/ki+ohpikihtamâsow+V+AI+Cnj+3Pl
   1 ê-kî-ohpikihikocik	PV/e+PV/ki+ohpikihêw+V+TA+Cnj+4Sg/Pl+3PlO
   1 ê-kî-ohpikihikawiyân	PV/e+PV/ki+ohpikihêw+V+TA+Cnj+X+1SgO
   1 ê-kî-ohpikihikawiyâhk	PV/e+PV/ki+ohpikihêw+V+TA+Cnj+X+1PlO
   1 ê-kî-ohcîstamâsohk	PV/e+PV/ki+ohcîstamâsow+V+AI+Cnj+X
   1 ê-kî-ohcikawahk	PV/e+PV/ki+ohcikawan+V+II+Cnj+3Sg
   1 ê-kî-ohci-âpacihtâyan	PV/e+PV/ki+PV/ohci+âpacihtâw+V+TI+Cnj+2Sg
   1 ê-kî-ohci-wâsaskotawêpiyâhk	PV/e+PV/ki+PV/ohci+wâsaskotawêpiw+V+AI+Cnj+1Pl
   1 ê-kî-ohci-sâkêwêpayit	PV/e+PV/ki+PV/ohci+sâkêwêpayiw+V+AI+Cnj+3Sg
   1 ê-kî-ohci-pê-kîwêhtahicik	PV/e+PV/ki+PV/ohci+pê-kîwêhtahêw+V+TA+Cnj+3Pl+1SgO
   1 ê-kî-ohci-pimâtisiyâhk	PV/e+PV/ki+PV/ohci+pimâtisiw+V+AI+Cnj+1Pl
   1 ê-kî-ohci-pimâtisit	PV/e+PV/ki+PV/ohci+pimâtisiw+V+AI+Cnj+3Sg
   1 ê-kî-ohci-pimâtisicik	PV/e+PV/ki+PV/ohci+pimâtisiw+V+AI+Cnj+3Pl
   1 ê-kî-ohci-pamihikawiyân	PV/e+PV/ki+PV/ohci+pamihêw+V+TA+Cnj+X+1SgO
   1 ê-kî-ohci-mônahikêyân	PV/e+PV/ki+PV/ohci+mônahikêw+V+AI+Cnj+1Sg
   1 ê-kî-ohci-kaskihtâyân	PV/e+PV/ki+PV/ohci+kaskihtâw+V+TI+Cnj+1Sg
   1 ê-kî-ohci-atiswâcik	PV/e+PV/ki+PV/ohci+atiswêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-ocâhkosit	PV/e+PV/ki+ocâhkosiw+V+AI+Cnj+3Sg
   1 ê-kî-ocipitamâhk	PV/e+PV/ki+ocipitam+V+TI+Cnj+1Pl
   1 ê-kî-ocihci-kitâpamikowisicik	PV/e+PV/ki+PV/ocihci+kitâpamikowisiw+V+AI+Cnj+3Pl
   1 ê-kî-ocawâsimisiyâhk	PV/e+PV/ki+ocawâsimisiw+V+AI+Cnj+1Pl
   1 ê-kî-nôtokwêwit	PV/e+PV/ki+nôtokwêwiw+V+AI+Cnj+3Sg
   1 ê-kî-nôkosiyit	PV/e+PV/ki+nôkosiw+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nôkohât	PV/e+PV/ki+nôkohêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-nôkohtâcik	PV/e+PV/ki+nôkohtâw+V+TI+Cnj+3Pl
   1 ê-kî-nôhâcik	PV/e+PV/ki+nôhêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nôhtê-âtotamân	PV/e+PV/ki+PV/nohte+âtotam+V+TI+Cnj+1Sg
   1 ê-kî-nôhtê-âcimostawak	PV/e+PV/ki+PV/nohte+âcimostawêw+V+TA+Cnj+1Sg+3SgO
   1 ê-kî-nôhtê-wîkimicik	PV/e+PV/ki+PV/nohte+wîkimêw+V+TA+Cnj+3Pl+1SgO
   1 ê-kî-nôhtê-wîcêwâyâhk	PV/e+PV/ki+PV/nohte+wîcêwêw+V+TA+Cnj+1Pl+3SgO
   1 ê-kî-nôhtê-wîcêwak	PV/e+PV/ki+PV/nohte+wîcêwêw+V+TA+Cnj+1Sg+3SgO
   1 ê-kî-nôhtê-pîkonahkik	PV/e+PV/ki+PV/nohte+pîkonam+V+TI+Cnj+3Pl
   1 ê-kî-nôhtê-kitâpahkêcik	PV/e+PV/ki+PV/nohte+kitâpahkêw+V+AI+Cnj+3Pl
   1 ê-kî-nôhtê-itohtêyân	PV/e+PV/ki+PV/nohte+itohtêw+V+AI+Cnj+1Sg
   1 ê-kî-nôhtê-itohtêcik	PV/e+PV/ki+PV/nohte+itohtêw+V+AI+Cnj+3Pl
   1 ê-kî-nôcikinosêwêcik	PV/e+PV/ki+nôcikinosêwêw+V+AI+Cnj+3Pl
   1 ê-kî-nôcihâcik	PV/e+PV/ki+nôcihêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nôcihtâyâhk	PV/e+PV/ki+nôcihtâw+V+TI+Cnj+1Pl
   1 ê-kî-nôcihikot	PV/e+PV/ki+nôcihêw+V+TA+Cnj+4Sg/Pl+3SgO
   1 ê-kî-nôcihikocik	PV/e+PV/ki+nôcihêw+V+TA+Cnj+4Sg/Pl+3PlO
   1 ê-kî-nôcihcikêt	PV/e+PV/ki+nôcihcikêw+V+AI+Cnj+3Sg
   1 ê-kî-nôcihcikêcik	PV/e+PV/ki+nôcihcikêw+V+AI+Cnj+3Pl
   1 ê-kî-nîswastêki	PV/e+PV/ki+nîswastêw+V+II+Cnj+3Pl
   1 ê-kî-nîswahpitahkik	PV/e+PV/ki+nîswahpitam+V+TI+Cnj+3Pl
   1 ê-kî-nîswahpisoyit	PV/e+PV/ki+nîswahpisowak+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nîso-wîkicik	PV/e+PV/ki+PV/niso+wîkiw+V+AI+Cnj+3Pl
   1 ê-kî-nîpêpicik	PV/e+PV/ki+nîpêpiw+V+AI+Cnj+3Pl
   1 ê-kî-nîpawiyit	PV/e+PV/ki+nîpawiw+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nîmâyêk	PV/e+PV/ki+nîmâw+V+AI+Cnj+2Pl
   1 ê-kî-nîmâyâhk	PV/e+PV/ki+nîmâw+V+AI+Cnj+1Pl
   1 ê-kî-nîmâhikoyâhk	PV/e+PV/ki+nîmâhêw+V+TA+Cnj+3Sg+1PlO
   1 ê-kî-nîmihitoskit	PV/e+PV/ki+nîmihitoskiw+V+AI+Cnj+3Sg
   1 ê-kî-nîmihitocik	PV/e+PV/ki+nîmihitow+V+AI+Cnj+3Pl
   1 ê-kî-nîmihihcik	PV/e+PV/ki+nîmihêw+V+TA+Cnj+X+3PlO
   1 ê-kî-nîhtinisoyâhk	PV/e+PV/ki+nîhtinisow+V+AI+Cnj+1Pl
   1 ê-kî-nîhcipayit	PV/e+PV/ki+nîhcipayiw+V+AI+Cnj+3Sg
   1 ê-kî-nêwo-tipiskâk	PV/e+PV/ki+nêwo-tipiskâw+V+II+Cnj+3Sg
   1 ê-kî-nêwicik	PV/e+PV/ki+nêwiwak+V+AI+Cnj+3Pl
   1 ê-kî-nêpêwihit	PV/e+PV/ki+nêpêwihêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-nêhiyâwihk	PV/e+PV/ki+nêhiyâwiw+V+AI+Cnj+X
   1 ê-kî-nêhiyawêyân	PV/e+PV/ki+nêhiyawêw+V+AI+Cnj+1Sg
   1 ê-kî-nêhiyawêt	PV/e+PV/ki+nêhiyawêw+V+AI+Cnj+3Sg
   1 ê-kî-nêhiyawiyîhkâsocik	PV/e+PV/ki+nêhiyawiyîhkâsow+V+AI+Cnj+3Pl
   1 ê-kî-nêhiyawi-nanâtawihot	PV/e+PV/ki+PV/nehiyawi+nanâtawihow+V+AI+Cnj+3Sg
   1 ê-kî-nâtâyit	PV/e+PV/ki+nâtêw+V+TA+Cnj+4Sg/Pl+5Sg/PlO
   1 ê-kî-nâtâwatâyân	PV/e+PV/ki+nâtâwatâw+V+TI+Cnj+1Sg
   1 ê-kî-nâtâmostahk	PV/e+PV/ki+nâtâmostam+V+TI+Cnj+3Sg
   1 ê-kî-nâtâcik	PV/e+PV/ki+nâtêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nâtitisahamâkoyâhk	PV/e+PV/ki+nâtitisahamawêw+V+TA+Cnj+3Sg+1PlO
   1 ê-kî-nâtamân	PV/e+PV/ki+nâtam+V+TI+Cnj+1Sg
   1 ê-kî-nâtamâhk	PV/e+PV/ki+nâtam+V+TI+Cnj+1Pl
   1 ê-kî-nâtamihk	PV/e+PV/ki+nâtam+V+TI+Cnj+X+3Sg
   1 ê-kî-nâtaman	PV/e+PV/ki+nâtam+V+TI+Cnj+2Sg
   1 ê-kî-nâsicik	PV/e+PV/ki+nâtêw+V+TA+Cnj+3Pl+1SgO
   1 ê-kî-nâpêwatoskêyân	PV/e+PV/ki+nâpêwatoskêw+V+AI+Cnj+1Sg
   1 ê-kî-nâh-nôhtêpayiki	PV/e+PV/ki+RdplS+nôhtêpayiw+V+II+Cnj+3Pl
   1 ê-kî-nâh-nîmihitowinihkêcik	PV/e+PV/ki+RdplS+nîmihitowinihkêw+V+AI+Cnj+3Pl
   1 ê-kî-nâh-nâtahkik	PV/e+PV/ki+RdplS+nâtam+V+TI+Cnj+3Pl
   1 ê-kî-nâh-nitihkomâtikoyâhk	PV/e+PV/ki+RdplS+nitihkomâtêw+V+TA+Cnj+4Sg/Pl+1PlO
   1 ê-kî-nâh-nitawâpamâcik	PV/e+PV/ki+RdplS+nitawâpamêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nâh-nihtâ-kitohcikêcik	PV/e+PV/ki+RdplS+nihtâ-kitohcikêw+V+AI+Cnj+3Pl
   1 ê-kî-nâcimihtêcik	PV/e+PV/ki+nâcimihtêw+V+AI+Cnj+3Pl
   1 ê-kî-niyânaniyâhk	PV/e+PV/ki+niyânaniwak+V+AI+Cnj+1Pl
   1 ê-kî-nitâmisohk	PV/e+PV/ki+nitâmisow+V+AI+Cnj+X
   1 ê-kî-nitotamâkocik	PV/e+PV/ki+nitotamawêw+V+TA+Cnj+4Sg/Pl+3PlO
   1 ê-kî-nitotamawit	PV/e+PV/ki+nitotamawêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-nitonâht	PV/e+PV/ki+nitonawêw+V+TA+Cnj+X+3SgO
   1 ê-kî-nitonikêcik	PV/e+PV/ki+nitonikêw+V+AI+Cnj+3Pl
   1 ê-kî-nitonahkik	PV/e+PV/ki+nitonam+V+TI+Cnj+3Pl
   1 ê-kî-nitonahk	PV/e+PV/ki+nitonam+V+TI+Cnj+3Sg
   1 ê-kî-nitomât	PV/e+PV/ki+nitomêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-nitomâcik	PV/e+PV/ki+nitomêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nitomit	PV/e+PV/ki+nitomêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-nitomiht	PV/e+PV/ki+nitomêw+V+TA+Cnj+X+3SgO
   1 ê-kî-nitohtâht	PV/e+PV/ki+nitohtawêw+V+TA+Cnj+X+3SgO
   1 ê-kî-nitohtahkik	PV/e+PV/ki+nitohtam+V+TI+Cnj+3Pl
   1 ê-kî-nitawêyimit	PV/e+PV/ki+nitawêyimêw+V+TA+Cnj+3Sg+1SgO
   1 ê-kî-nitawêyihtamâhk	PV/e+PV/ki+nitawêyihtam+V+TI+Cnj+1Pl
   1 ê-kî-nitawêyihtahkik	PV/e+PV/ki+nitawêyihtam+V+TI+Cnj+3Pl
   1 ê-kî-nitawâwêcik	PV/e+PV/ki+nitawâwêw+V+AI+Cnj+3Pl
   1 ê-kî-nitawi-wîkihtoyâhk	PV/e+PV/ki+PV/nitawi+wîkihtow+V+AI+Cnj+1Pl
   1 ê-kî-nitawi-wîkihk	PV/e+PV/ki+PV/nitawi+wîkiw+V+AI+Cnj+X
   1 ê-kî-nitawi-wîcêwâcik	PV/e+PV/ki+PV/nitawi+wîcêwêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nitawi-wîcihât	PV/e+PV/ki+PV/nitawi+wîcihêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-nitawi-wîcihtâsoyân	PV/e+PV/ki+PV/nitawi+wîcihtâsow+V+AI+Cnj+1Sg
   1 ê-kî-nitawi-wîcihiht	PV/e+PV/ki+PV/nitawi+wîcihêw+V+TA+Cnj+X+3SgO
   1 ê-kî-nitawi-wîcihak	PV/e+PV/ki+PV/nitawi+wîcihêw+V+TA+Cnj+1Sg+3SgO
   1 ê-kî-nitawi-wâtihkêt	PV/e+PV/ki+PV/nitawi+wâtihkêw+V+AI+Cnj+3Sg
   1 ê-kî-nitawi-sîkiwêpinamâhk	PV/e+PV/ki+PV/nitawi+sîkiwêpinam+V+TI+Cnj+1Pl
   1 ê-kî-nitawi-pêhtamân	PV/e+PV/ki+PV/nitawi+pêhtam+V+TI+Cnj+1Sg
   1 ê-kî-nitawi-pâh-pâskiswât	PV/e+PV/ki+PV/nitawi+RdplS+pâskiswêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-nitawi-pawahikêt	PV/e+PV/ki+PV/nitawi+pawahikêw+V+AI+Cnj+3Sg
   1 ê-kî-nitawi-pamihâcik	PV/e+PV/ki+PV/nitawi+pamihêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nitawi-pamihakik	PV/e+PV/ki+PV/nitawi+pamihêw+V+TA+Cnj+1Sg+3PlO
   1 ê-kî-nitawi-ohtinamân	PV/e+PV/ki+PV/nitawi+ohtinam+V+TI+Cnj+1Sg
   1 ê-kî-nitawi-nôtinikêyit	PV/e+PV/ki+PV/nitawi+nôtinikêw+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nitawi-nôcihcikêhk	PV/e+PV/ki+PV/nitawi+nôcihcikêw+V+AI+Cnj+X
   1 ê-kî-nitawi-nîmihitot	PV/e+PV/ki+PV/nitawi+nîmihitow+V+AI+Cnj+3Sg
   1 ê-kî-nitawi-nîmihitocik	PV/e+PV/ki+PV/nitawi+nîmihitow+V+AI+Cnj+3Pl
   1 ê-kî-nitawi-nitotamâyân	PV/e+PV/ki+PV/nitawi+nitotamâw+V+TI+Cnj+1Sg
   1 ê-kî-nitawi-nipahtât	PV/e+PV/ki+PV/nitawi+nipahtâw+V+TI+Cnj+3Sg
   1 ê-kî-nitawi-nikohtêcik	PV/e+PV/ki+PV/nitawi+nikohtêw+V+AI+Cnj+3Pl
   1 ê-kî-nitawi-nawatahikêcik	PV/e+PV/ki+PV/nitawi+nawatahikêw+V+AI+Cnj+3Pl
   1 ê-kî-nitawi-môsâhkinamân	PV/e+PV/ki+PV/nitawi+môsâhkinam+V+TI+Cnj+1Sg
   1 ê-kî-nitawi-mîcisot	PV/e+PV/ki+nitawi-mîcisow+V+AI+Cnj+3Sg
   1 ê-kî-nitawi-mawisoyâhk	PV/e+PV/ki+PV/nitawi+mawisow+V+AI+Cnj+1Pl
   1 ê-kî-nitawi-kâkîsimohk	PV/e+PV/ki+PV/nitawi+kâkîsimow+V+AI+Cnj+X
   1 ê-kî-nitawi-kitâpamât	PV/e+PV/ki+PV/nitawi+kitâpamêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-nitawi-kihci-wayawîyan	PV/e+PV/ki+PV/nitawi+kihci-wayawîw+V+AI+Cnj+2Sg
   1 ê-kî-nitawi-itisahwâcik	PV/e+PV/ki+PV/nitawi+itisahwêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nitawi-cimacikêyâhk	PV/e+PV/ki+PV/nitawi+cimacikêw+V+AI+Cnj+1Pl
   1 ê-kî-nitawi-astêk	PV/e+PV/ki+PV/nitawi+astêw+V+II+Cnj+3Sg
   1 ê-kî-nitaw-âyamihâcik	PV/e+PV/ki+nitawi-ayamihâw+V+AI+Cnj+3Pl
   1 ê-kî-nistâpâwêt	PV/e+PV/ki+nistâpâwêw+V+AI+Cnj+3Sg
   1 ê-kî-nisto-kîsikâyik	PV/e+PV/ki+nisto-kîsikâw+V+II+Cnj+4Sg
   1 ê-kî-nisiwanâcihât	PV/e+PV/ki+nisiwanâcihêw+V+TA+Cnj+3Sg+4Sg/PlO
   1 ê-kî-nisitohtâht	PV/e+PV/ki+nisitohtawêw+V+TA+Cnj+X+3SgO
   1 ê-kî-nisitawêyimâcik	PV/e+PV/ki+nisitawêyimêw+V+TA+Cnj+3Pl+4Sg/PlO
   1 ê-kî-nisitawêyimicik	PV/e+PV/ki+nisitawêyimêw+V+TA+Cnj+3Pl+1SgO
   1 ê-kî-nisitawêyimakik	PV/e+PV/ki+nisitawêyimêw+V+TA+Cnj+1Sg+3PlO
   1 ê-kî-nipâyân	PV/e+PV/ki+nipâw+V+AI+Cnj+1Sg
   1 ê-kî-nipâyâhk	PV/e+PV/ki+nipâw+V+AI+Cnj+1Pl
   1 ê-kî-nipâyit	PV/e+PV/ki+nipâw+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nipâkwêsimowinihkêt	PV/e+PV/ki+nipâkwêsimowinihkêw+V+AI+Cnj+3Sg
   1 ê-kî-nipâkwêsimohk	PV/e+PV/ki+nipâkwêsimow+V+AI+Cnj+X
   1 ê-kî-nipiyân	PV/e+PV/ki+nipiw+V+AI+Cnj+1Sg
   1 ê-kî-nipiyit	PV/e+PV/ki+nipiw+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nipahâyêk	PV/e+PV/ki+nipahêw+V+TA+Cnj+2Pl+3SgO
   1 ê-kî-nipahtât	PV/e+PV/ki+nipahtâw+V+TI+Cnj+3Sg
   1 ê-kî-nipahtâhk	PV/e+PV/ki+nipahtâw+V+TI+Cnj+X
   1 ê-kî-nipahisoyân	PV/e+PV/ki+nipahisow+V+AI+Cnj+1Sg
   1 ê-kî-nipahisot	PV/e+PV/ki+nipahisow+V+AI+Cnj+3Sg
   1 ê-kî-nipahisiniyit	PV/e+PV/ki+nipahisin+V+AI+Cnj+4Sg/Pl
   1 ê-kî-nipahikoyit	PV/e+PV/ki+nipahêw+V+TA+Cnj+5Sg/Pl+4Sg/PlO
