x	y	name
5	96	berlk
5	2	yirer
5	2	biger
5	7	kawer
5	8	dubbe
5	25	bidjo
5	6	benro
5	1	biruy
5	11	bingo
5	6	gaknj
5	33	gakka
5	119	kanek
5	1	yimur
5	22	kakde
5	33	wohwo
5	100	biyik
5	3	yimad
5	80	njamn
5	5	yimul
5	868	denge
5	93	biddj
5	2	malel
5	8	yiber
5	41	yawba
5	4	yibam
5	1	murrn
5	41	badba
5	23	dedjr
5	4	dowkm
5	538	kanbo
5	8	kayer
5	45	yihma
5	43	kanng
5	34	yiyir
5	1	kanji
5	35	ngaka
5	15	yidun
5	4	morne
5	1	karay
5	2	yawoy
5	9	kebrr
5	23	yidju
5	17	lodmi
5	2	kamud
5	92	yiyim
5	962	kuyin
5	181	dedjb
5	12	lodmu
5	67	nukng
5	4	yiwab
5	33	kahda
5	16	kando
5	34	kumwo
5	216	yiyid
5	3	yiyur
5	19	benwo
5	92	biyim
5	102	bibow
5	24	wokko
5	4	nudme
5	931	wohbo
5	4	yidah
5	20	badya
5	1	yerrn
5	96	djalm
5	13	bigol
5	5	yikel
5	1	ngore
5	2	kanjo
5	95	kebdj
5	10	benmi
5	141	ngunb
5	18	kakya
5	870	kakak
5	11	kawur
5	962	biwoh
5	4	karoh
5	898	gakme
5	58	kayiy
5	0	yiyoy
5	5	bibeb
5	27	kanka
5	193	kayid
5	93	nukdj
5	73	ngahy
5	58	bener
5	3	yidab
5	47	ngaba
5	898	yilod
5	16	wokke
5	64	diley
5	3	kahga
5	1	hdele
5	65	golky
5	1	yirok
5	36	yihku
5	5	bimir
5	10	yidur
5	2	bibeh
5	1005	ngane
5	893	wohgo
5	2	gerre
5	93	mimdj
5	21	kangu
5	866	bidad
5	4	gurrm
5	1	kamur
5	17	yaumi
5	16	birru
5	139	kanhb
5	28	yihbi
5	7	dadki
5	21	bihya
5	21	bingu
5	10	bimna
5	73	beney
5	20	bidwe
5	202	keleb
5	10	wohdi
5	11	kabig
5	3	gowin
5	14	bidun
5	12	beneg
5	2	kannj
5	3	yirri
5	106	yimek
5	798	kakuk
5	67	kahng
5	9	wohrr
5	1	yilak
5	2	nganu
5	208	beneb
5	41	kakba
5	2	biwod
5	102	dedjw
5	10	yihdi
5	21	ngawe
5	213	milhd
5	96	hgakm
5	9	yawrr
5	69	kandj
5	102	bardw
5	13	yimmu
5	891	biwok
5	7	yerrk
5	9	ngurr
5	20	kanwo
5	21	yihwe
5	6	kinje
5	938	yimbo
5	969	yiwoh
5	1	hyidm
5	44	kamba
5	29	nukka
5	12	kanke
5	2	bigur
5	89	ngamn
5	30	lodka
5	96	dilek
5	15	yidan
5	870	kagak
5	938	yihbo
5	7	bihro
5	893	gakgo
5	4	bidar
5	44	yawbe
5	141	nganb
5	2	yiraw
5	861	balem
5	6	kanud
5	220	bened
5	5	kamir
5	10	ruddi
5	21	kanda
5	12	njaml
5	12	bikan
5	67	kebng
5	884	kanyi
5	1	hbebb
5	2	dorna
5	891	njilk
5	2	komgo
5	68	kabik
5	18	yimmi
5	3	yawla
5	33	wohka
5	1034	ngarr
5	28	balbi
5	545	kabih
5	12	yinge
5	2	yikin
5	8	yilad
5	2	yikon
5	1	yilab
5	104	yiwkk
5	87	kelen
5	14	hgakl
5	1	hyinu
5	3	gakla
5	21	yimwe
5	20	dadwe
5	77	ngank
5	3	djole
5	19	yiwar
5	1	bebbe
5	870	yikom
5	12	benke
5	2	wirrk
5	15	kanko
5	102	milhw
5	88	nguim
5	102	hnukw
5	201	yawhb
5	990	bibal
5	898	yiwok
5	9	hwarr
5	22	gakde
5	13	yikar
5	872	benyi
5	108	bimhw
5	46	yimbe
5	893	komyi
5	71	kamem
5	9	yihrr
5	36	ngaku
5	104	biyiw
5	865	bimim
5	968	hdjal
5	23	djenr
5	975	yibad
5	12	rudmu
5	239	ngamd
5	89	kanen
5	7	hkurl
5	5	bihra
5	81	yiyin
5	5	yiwol
5	892	hdung
5	17	yimke
5	891	bilod
5	57	kabiw
5	104	baldj
5	931	gakbo
5	4	yilir
5	528	kango
5	895	kakyi
5	21	yimya
5	1	bennu
5	52	kanhn
5	3	bimud
5	1	hkuyi
5	1	rerrn
5	33	kamwa
5	1	mewey
5	2	hbale
5	612	nganh
5	10	gakdi
5	2	biraw
5	963	biyaw
5	10	loddi
5	165	kayib
5	4	yimor
5	8	mimki
5	4	kamra
5	1	bibin
5	962	ngudj
5	46	kumba
5	88	yiwkm
5	106	djalw
5	102	berlw
5	5	kaden
5	2	yinar
5	10	bidji
5	1	hyaka
5	22	bibar
5	5	yihra
5	14	bimel
5	2	gakge
5	88	malam
5	887	kabid
5	874	yibid
5	810	kakod
5	76	kanhk
5	104	yimdj
5	220	berdd
5	2	dulub
5	870	kawoh
5	73	bihng
5	89	benen
5	19	ngunr
5	1	bilab
5	46	mimdu
5	4	kadar
5	12	yiyak
5	3	yimga
5	28	gakko
5	10	kanrr
5	6	yided
5	4	kakel
5	1	kunid
5	19	benhr
5	1	menja
5	3	yihla
5	9	balrr
5	2	karrb
5	109	kanew
5	7	kukki
5	7	yihro
5	102	dilew
5	16	benwa
5	73	kaney
5	102	njamw
5	217	keled
5	13	wohmu
5	4	bider
5	34	bihka
5	2	yiger
5	2	wulhk
5	34	bihwo
5	30	hyawr
5	6	yiker
5	1	barrk
5	37	bimwa
5	35	wohda
5	861	mekeb
5	35	kahma
5	35	kakda
5	24	yimar
5	1	binji
5	797	karak
5	107	ngadj
5	102	kodjw
5	3	kakor
5	220	yimed
5	7	yiwel
5	1	hkane
5	88	dungm
5	15	biyil
5	6	kahnj
5	68	nganm
5	82	berdn
5	65	yimey
5	14	kanel
5	904	bikod
5	891	rurrk
5	28	ngabi
5	898	yired
5	9	karra
5	4	kakol
5	20	ngade
5	189	berdb
5	24	binga
5	11	birra
5	33	kebku
5	59	kaner
5	16	kanya
5	27	kamko
5	771	kamim
5	1	hrrul
5	35	kumku
5	13	ngamu
5	100	wohdj
5	13	badmu
5	4	kuykm
5	96	kodjk
5	13	ngamo
5	17	yawke
5	898	kabal
5	5	kanye
5	35	yimwo
5	25	rakbi
5	21	yingu
5	25	galhr
5	104	kanjk
5	18	kamar
