x	y	name
5	1660	yimex
5	824	yilox
5	1165	yawbx
5	0	gakrx
5	0	hgakx
5	1187	yimbx
5	143	kankx
5	1630	biyix
5	827	wohgx
5	1640	yigox
5	7	namax
5	1624	berdx
5	10	komgx
5	4	yilux
5	69	yiwax
5	0	hdanx
5	847	yikex
5	1101	kanhx
5	2614	nganx
5	1562	kordx
5	2199	kabex
5	1193	ngabx
5	238	mimdx
5	1610	kamex
5	42	yihrx
5	123	kanwx
5	19	barlx
5	217	yihwx
5	11	kinjx
5	2247	yibex
5	31	merrx
5	123	kanwx
5	248	kebdx
5	1630	yiyix
5	1562	milhx
5	346	redbx
5	6	djolx
5	4	nagax
5	927	bihyx
5	816	birlx
5	269	yihdx
5	16	mandx
5	813	rerrx
5	3227	yikox
5	803	karax
5	2614	nganx
5	978	wohmx
5	831	yirux
5	994	ngalx
5	68	kawax
5	827	wohgx
5	40	bihrx
5	27	manbx
5	14	yaymx
5	1630	biyix
5	705	benbx
5	2593	karrx
5	823	yimix
5	1621	bidax
5	1578	dangx
5	824	yidex
5	22	yimux
5	1562	dedjx
5	2648	kabax
5	143	kangx
5	16	ngudx
5	10	kunyx
5	21	yinax
5	985	yimmx
5	985	yihmx
5	1187	yihbx
5	3147	kakox
5	2199	kabex
5	26	woknx
5	2614	nganx
5	1177	badbx
5	4	yinix
5	2591	ngunx
5	3676	kanex
5	3346	kabix
5	3227	yikox
5	6	hkuyx
5	221	bihkx
5	1812	hwohx
5	265	bihdx
5	2405	kayix
5	3	nayix
5	901	yidux
5	24	yimox
5	847	yikex
5	3631	benex
5	42	yihrx
5	873	yikux
5	8	rohrx
5	1626	hkebx
5	4	bigax
5	1622	ngeyx
5	3631	benex
5	1646	yibix
5	2591	ngunx
5	4	karlx
5	42	yimrx
5	927	wohyx
5	811	mokex
5	2	namux
5	1622	yiwkx
5	1177	balbx
5	221	balkx
5	635	ngarx
5	26	yihnx
5	269	yimdx
5	221	bihkx
5	1562	njamx
5	4	hwarx
5	13	yikix
5	215	wohwx
5	265	baldx
5	3676	kanex
5	1562	milhx
5	10	nadjx
5	849	kakux
5	207	kahwx
5	12	kalax
5	26	lodrx
5	927	kakyx
5	186	yidjx
5	1562	djenx
5	1758	yawhx
5	635	ngarx
5	1562	njamx
5	24	nuknx
5	26	yawlx
5	790	menux
5	919	yawyx
5	3724	ngamx
5	13	kunmx
5	2405	kayix
5	0	djurx
5	3319	bibox
5	2	kukkx
5	994	ngalx
5	787	yidmx
5	2	yuwix
5	776	kanux
5	12	benlx
5	2	namox
5	1562	djenx
5	929	yimyx
5	20	biwix
5	24	kanrx
5	909	rakyx
5	231	ngakx
5	1838	kelex
5	1177	kakbx
5	1016	hyiwx
5	1562	njamx
5	21	binax
5	0	gakyx
5	1622	hwokx
5	2	bigex
5	811	njilx
5	0	hwerx
5	269	yihdx
5	1574	dilex
5	823	yirex
5	2	yahwx
5	42	yihrx
5	3346	kabix
5	944	birrx
5	2614	nganx
5	40	wohrx
5	691	kandx
5	1630	biyix
5	1593	kadax
5	907	komyx
5	20	marrx
5	1562	djenx
5	906	marnx
5	929	yimyx
5	146	bingx
5	1574	kodjx
5	3307	kabox
5	1630	biyix
5	855	benyx
5	929	yihyx
5	781	murrx
5	34	biwux
5	9	hbarx
5	569	kanmx
5	26	bidrx
5	10	kunyx
5	4	yigax
5	1758	yawhx
5	2	hrrex
5	24	komnx
5	2710	yibax
5	28	kunkx
5	2	gerrx
5	2653	hyawx
5	1812	hbadx
5	3346	kabix
5	69	yiwax
5	811	muddx
5	1574	kodjx
5	238	mimdx
5	3676	kanex
5	1634	kanjx
5	1578	dangx
5	21	yinax
5	1735	biyax
5	1622	nguix
5	10	manyx
5	225	yihkx
5	791	hdjex
5	3199	bikox
5	4	manlx
5	2	yigex
5	69	biwax
5	3348	yibox
5	1640	yidax
5	149	yingx
5	26	kumnx
5	21	yiyox
5	5	nabix
5	190	bidjx
5	1750	yiyax
5	2	lakkx
5	14	yilax
5	14	yilax
5	635	ngarx
5	28	kunkx
5	10	nabox
5	9	nakax
5	2	wabbx
5	0	hlurx
5	26	yawnx
5	2	labbx
5	1646	yibix
5	69	biwax
5	2688	bibax
5	824	yidex
5	0	hmarx
5	1177	kumbx
5	0	kunnx
5	4	rrunx
5	3631	benex
5	10	nadjx
5	0	mannx
5	14	yirox
5	4	nayax
5	35	mankx
5	1660	yimex
5	3676	kanex
5	1624	dulkx
5	9	yiyux
5	49	biwex
5	0	djorx
5	26	bihnx
5	8	yilix
5	225	yihkx
5	1622	bulex
5	1578	dangx
5	0	gaknx
5	985	yimmx
5	2653	hyawx
5	792	hdilx
5	976	hdjax
5	248	wokdx
5	1630	yiyix
5	1750	yiyax
5	0	hgakx
5	0	gakbx
5	10	dadgx
5	7	windx
5	795	dengx
5	3346	kabix
5	225	yimkx
5	1187	yihbx
5	28	kunkx
5	2	kukkx
5	0	kakkx
5	929	yihyx
5	2688	bibax
5	1646	yibix
5	40	kumrx
5	11	hbebx
5	11	hkayx
5	35	mankx
5	4	wurrx
5	1826	ngahx
5	4	kagax
5	0	djurx
5	2593	karrx
5	1624	berdx
5	5	nakux
5	2	ngorx
5	22	bimux
5	705	benbx
5	5	nakux
5	1095	benhx
5	231	ngakx
5	254	hbodx
5	149	yingx
5	811	bimix
5	20	marrx
5	924	wernx
5	3724	ngamx
5	26	ballx
5	1750	yiyax
5	1634	kanjx
5	1177	bimbx
5	12	binjx
5	217	yimwx
5	873	yikux
5	35	mankx
5	2	nabax
5	189	kadjx
